yyyy	mm	dd	sf(m3/s)	sed(t/ha)	orgn(kg/ha)	orgp(kg/ha)	no3n(kg/ha)	nh4n(kg/ha)	no2n(kg/ha)	minp(kg/ha)	solpst(mg/ha)	sorpst(mg/ha)	tp(kg/ha)	tn(kg/ha)	tpst(ppb)
2017	1	15	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	16	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	17	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	18	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	19	0.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	20	0.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	21	0.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	22	0.63	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	23	0.55	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	24	1.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	25	1.53	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	26	1.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	27	1.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	28	1.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	29	0.80	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	30	0.53	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	1	31	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	1	0.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	2	0.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	3	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	4	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	5	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	6	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	7	0.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	8	0.75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	9	1.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	10	0.49	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	11	0.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	12	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	13	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	14	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	15	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	16	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	17	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	18	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	19	0.53	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	20	2.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	21	1.60	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	22	1.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	23	5.92	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	24	8.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	25	8.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	26	12.97	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	27	3.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	2	28	2.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	1	3.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	2	3.91	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	3	1.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	4	0.63	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	5	0.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	6	0.38	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	7	0.65	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	8	1.65	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	9	1.24	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	10	0.78	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	11	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	12	0.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	13	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	14	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	15	0.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	16	0.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	17	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	18	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	19	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	20	0.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	21	0.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	22	0.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	23	0.38	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	24	0.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	25	0.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	26	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	27	0.72	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	28	5.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	29	5.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	30	4.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	3	31	3.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	1	2.49	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	2	5.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	3	5.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	4	7.96	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	5	8.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	6	8.98	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	7	13.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	8	6.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	9	2.58	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	10	2.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	11	1.71	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	12	1.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	13	1.17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	14	0.89	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	15	0.77	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	16	1.92	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	17	1.72	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	18	1.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	19	1.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	20	2.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	21	2.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	22	1.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	23	1.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	24	0.80	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	25	0.67	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	26	1.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	27	0.86	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	28	0.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	29	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	4	30	0.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	1	2.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	2	4.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	3	1.96	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	4	1.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	5	1.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	6	2.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	7	2.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	8	1.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	9	1.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	10	0.84	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	11	0.68	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	12	0.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	13	0.49	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	14	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	15	1.17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	16	0.76	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	17	0.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	18	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	19	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	20	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	21	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	22	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	23	0.63	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	24	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	25	0.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	26	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	27	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	28	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	29	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	30	0.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	5	31	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	1	0.49	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	2	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	3	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	4	0.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	5	0.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	6	1.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	7	1.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	8	0.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	9	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	10	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	11	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	12	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	13	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	14	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	15	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	16	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	17	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	18	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	19	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	20	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	21	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	22	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	23	0.60	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	24	3.62	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	25	0.88	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	26	0.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	27	0.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	28	0.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	29	1.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	6	30	9.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	1	6.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	2	3.88	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	3	1.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	4	0.73	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	5	0.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	6	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	7	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	8	0.62	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	9	1.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	10	0.88	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	11	1.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	12	1.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	13	0.61	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	14	0.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	15	0.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	16	0.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	17	2.55	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	18	1.61	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	19	0.68	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	20	0.47	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	21	0.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	22	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	23	0.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	24	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	25	0.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	26	0.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	27	0.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	28	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	29	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	30	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	7	31	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	1	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	2	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	3	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	4	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	5	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	6	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	7	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	8	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	9	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	10	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	11	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	12	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	13	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	14	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	15	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	16	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	17	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	18	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	19	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	20	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	21	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	22	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	23	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	24	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	25	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	26	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	27	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	28	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	29	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	30	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	8	31	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	1	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	2	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	3	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	4	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	5	0.17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	6	0.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	7	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	8	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	9	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	10	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	11	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	12	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	13	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	14	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	15	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	16	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	17	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	18	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	19	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	20	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	21	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	22	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	23	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	24	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	25	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	26	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	27	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	28	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	29	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	9	30	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	1	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	2	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	3	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	4	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	5	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	6	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	7	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	8	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	9	0.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	10	0.93	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	11	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	12	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	13	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	14	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	15	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	16	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	17	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	18	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	19	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	20	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	21	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	22	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	23	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	24	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	25	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	26	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	27	0.64	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	28	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	29	0.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	30	0.59	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	10	31	0.41	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	11	1	0.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	11	2	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	11	3	2.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2017	11	4	1.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
